condition,weight,time,class,cor,pval
wt,9,880,2,-0.28632933953432527,0.5335905536534815
wt,9,880,3,0.2477768337197063,0.4900562677380472
wt,9,885,2,-0.2929343808873432,0.5237584626209735
wt,9,885,3,0.2678141321497066,0.4543984547779447
wt,9,890,2,-0.295461115348143,0.520013619452203
wt,9,890,3,0.274152234601156,0.44336945432924435
wt,9,895,2,-0.27951206518121663,0.5438024787361826
wt,9,895,3,0.2809487775462079,0.4316801351878592
wt,9,900,2,-0.25716749566530706,0.5777112061843606
wt,9,900,3,0.29534545070121565,0.40739940745306713
wt,9,905,2,-0.29173815579829454,0.5255345543480155
wt,9,905,3,0.30690015170871143,0.3883949853092735
wt,9,910,2,-0.31191005057355337,0.49586237665049737
wt,9,910,3,0.31893034911217955,0.3690774388319684
wt,9,915,2,-0.2974354922949342,0.5170938030462863
wt,9,915,3,0.33025457887431936,0.35133991269905657
wt,9,920,2,-0.29000983081921167,0.5281042695745977
wt,9,920,3,0.34587916851438083,0.3275924066561916
wt,9,925,2,-0.27488210788394685,0.5507742223173607
wt,9,925,3,0.3653697488255864,0.29917474822355644
wt,9,930,2,-0.27503651749155006,0.5505412462932067
wt,9,930,3,0.37620800357470446,0.2839621656725172
wt,9,935,2,-0.2604184945596247,0.5727372053357345
wt,9,935,3,0.39367824875512974,0.2603423297585996
wt,9,940,2,-0.24748265441479508,0.5926075995337052
wt,9,940,3,0.40280662061667327,0.24844770211123154
wt,9,945,2,-0.25130226161284003,0.5867186955208151
wt,9,945,3,0.4060157806782031,0.24433940761320866
wt,9,950,2,-0.2503646627887968,0.5881625806866979
wt,9,950,3,0.42085206797328023,0.22584477963365407
wt,9,955,2,-0.248349930580714,0.5912688982521351
wt,9,955,3,0.43071989419620893,0.21399930482400562
wt,9,960,2,-0.2289826304391864,0.6213775785596476
wt,9,960,3,0.43859937657274206,0.20480282112556708
wt,9,965,2,-0.21608812031883567,0.641661775058901
wt,9,965,3,0.45224978545472105,0.18942263373454563
wt,9,970,2,-0.20136181284187374,0.6650454844074218
wt,9,970,3,0.46089248471877825,0.18004655562697042
wt,9,975,2,-0.19432759243169218,0.6762928446302732
wt,9,975,3,0.4758713620388013,0.16446009498269099
wt,9,980,2,-0.20322925653168145,0.6620678178229142
wt,9,980,3,0.48710106560809013,0.15332500288426934
wt,9,985,2,-0.21868364557755043,0.6375640986602634
wt,9,985,3,0.4988991679439586,0.14213142305797585
wt,9,990,2,-0.2182449013737242,0.6382562525921807
wt,9,990,3,0.5075894312945624,0.1342154885977915
wt,9,995,2,-0.1980840418117859,0.6702803903816037
wt,9,995,3,0.5175216768311698,0.1255076359775484
wt,9,1e3,2,-0.1918564030243829,0.6802556385766108
wt,9,1e3,3,0.5243401337847738,0.11973783973142668
wt,9,1005,2,-0.17721787054786933,0.703847601680458
wt,9,1005,3,0.5285773541307416,0.11623710479906765
wt,9,1010,2,-0.1774535249252372,0.7034662647988428
wt,9,1010,3,0.5329150602817595,0.11272034458147866
wt,9,1015,2,-0.17955827210212083,0.7000625523295169
wt,9,1015,3,0.5381219614656069,0.10858796402290821
wt,9,1020,2,-0.1765111535269004,0.7049915096054372
wt,9,1020,3,0.5473998766663313,0.10146381067507718
wt,9,1025,2,-0.17125247209395028,0.7135170919612852
wt,9,1025,3,0.5542825993879348,0.09637500967955812
wt,9,1030,2,-0.1579176673022662,0.7352409045727513
wt,9,1030,3,0.5611152481397831,0.09148682469320114
wt,9,1035,2,-0.1573950464645197,0.736095260836135
wt,9,1035,3,0.5691022546474261,0.08597726889652123
wt,9,1040,2,-0.1553674714681795,0.7394118864822983
wt,9,1040,3,0.5737041763496239,0.08290187936980614
wt,9,1045,2,-0.16606754013081848,0.7219463770547891
wt,9,1045,3,0.5768403269688754,0.08084719408522394
wt,9,1050,2,-0.1732589746974237,0.7102612284771761
wt,9,1050,3,0.5794555926779221,0.0791591311977746
wt,9,1055,2,-0.15842279490423433,0.7344153515769949
wt,9,1055,3,0.5851533653367033,0.07556073965812346
wt,9,1060,2,-0.1547959387898711,0.7403473589998807
wt,9,1060,3,0.5872558648356803,0.07426021282238535
wt,9,1065,2,-0.1441223118311175,0.7578634735537305
wt,9,1065,3,0.5899113793702735,0.07263850344431638
wt,9,1070,2,-0.13327771244322825,0.7757448784056215
wt,9,1070,3,0.5928421696097648,0.07087562390006848
wt,9,1075,2,-0.11389153901887808,0.8079032622314282
wt,9,1075,3,0.596773469665177,0.06855504905587802
wt,9,1080,2,-0.11479099976643475,0.8064061375805415
wt,9,1080,3,0.6004444295140006,0.06643346479748728
wt,9,1085,2,-0.11571567471259146,0.8048675345040519
wt,9,1085,3,0.6051436219894742,0.06378095749672935
wt,9,1090,2,-0.1046577689861715,0.8232988981458695
wt,9,1090,3,0.608632337780143,0.0618573245091928
wt,9,1095,2,-0.09879286275196583,0.8331012840291008
wt,9,1095,3,0.6100823266720232,0.06106917299893237
wt,9,1100,2,-0.09148719126760006,0.845335683092023
wt,9,1100,3,0.6113953513374385,0.06036119465871799
wt,9,1105,2,-0.09614219817549755,0.8375372174667235
wt,9,1105,3,0.6173687472120247,0.057208594334364565
wt,9,1110,2,-0.09125298505292635,0.8457283152631048
wt,9,1110,3,0.6222175604361462,0.054731011467649894
wt,9,1115,2,-0.07947086885802951,0.8655116914301036
wt,9,1115,3,0.628814172737557,0.051475980539197594
wt,9,1120,2,-0.06924423857330796,0.8827289454904091
wt,9,1120,3,0.6330072884891015,0.04947531285342706
wt,9,1125,2,-0.06523101788791186,0.8894958374658615
wt,9,1125,3,0.6392379543294406,0.04659919015204281
wt,9,1130,2,-0.05838327966622329,0.9010543009645858
wt,9,1130,3,0.6395618688218465,0.04645280039710335
wt,9,1135,2,-0.05382533231957591,0.9087555870843488
wt,9,1135,3,0.6416901386302224,0.045498588221752234
wt,9,1140,2,-0.05407655198497943,0.9083309640342309
wt,9,1140,3,0.6444286499932381,0.044290182442202
wt,9,1145,2,-0.052435216383924656,0.9111055351546541
wt,9,1145,3,0.6478017430753016,0.04283154700946087
wt,9,1150,2,-0.03891201719146754,0.9339909080924791
wt,9,1150,3,0.6507168264291363,0.04159722788998726
wt,9,1155,2,-0.04211847387980754,0.9285608626436376
wt,9,1155,3,0.6521923107959776,0.04098168042024286
wt,9,1160,2,-0.03662744141029376,0.937861025685024
wt,9,1160,3,0.6543998512386571,0.04007221389703631
wt,9,1165,2,-0.02706718166611822,0.9540661558757271
wt,9,1165,3,0.6571735071614487,0.038948903503618654
wt,9,1170,2,-0.013780670542824317,0.9766074284353374
wt,9,1170,3,0.65839093160022,0.03846262978051067
wt,9,1175,2,-0.008950003007998376,0.9848066115246268
wt,9,1175,3,0.6612399755623437,0.0373406794794038
wt,9,1180,2,-0.006071753228462326,0.9896924615804703
wt,9,1180,3,0.6649780912438072,0.03590242128629114
wt,9,1185,2,-0.0010118285800875151,0.9982822673317576
wt,9,1185,3,0.6676523395344494,0.0348968021143376
wt,9,1190,2,0.004216121163396705,0.9928425540271133
wt,9,1190,3,0.6681511273227343,0.03471137416792629
wt,9,1195,2,0.01759614381404969,0.9701324828367953
wt,9,1195,3,0.6691055370158784,0.034358428168473724
wt,9,1200,2,0.02297200172389198,0.9610118078301075
wt,9,1200,3,0.6720207397685521,0.033295446221851814
wt,9,1205,2,0.03317518470187765,0.9437110447916847
wt,9,1205,3,0.674119403431957,0.032544170496532764
wt,9,1210,2,0.04296347385784754,0.9271302386334532
wt,9,1210,3,0.6749511589472061,0.032249634261789735
wt,9,1215,2,0.04210311662820273,0.9285868646053985
wt,9,1215,3,0.6775461134426292,0.031342375576775876
wt,9,1220,2,0.04471087615620278,0.9241723044014126
wt,9,1220,3,0.6797239602950522,0.030594477989414934
wt,9,1225,2,0.05733668197731134,0.9028221453216072
wt,9,1225,3,0.6819937484130353,0.02982803813530474
wt,9,1230,2,0.05812979660598429,0.90148243835191
wt,9,1230,3,0.6832733147037268,0.029401789092695058
wt,9,1235,2,0.06360880302411506,0.8922326687747666
wt,9,1235,3,0.6862777963439409,0.028417306343361773
wt,9,1240,2,0.06827493651498674,0.8843628275213058
wt,9,1240,3,0.6893410605019642,0.027436988074976507
wt,9,1245,2,0.07689254439872541,0.8698487170229948
wt,9,1245,3,0.6902329966256351,0.02715595461802982
wt,9,1250,2,0.08883138987335432,0.8497894455947289
wt,9,1250,3,0.6903171374238797,0.027129545411541386
wt,9,1255,2,0.0931122169899117,0.8426121328502155
wt,9,1255,3,0.6918302996278962,0.026657605179534517
wt,9,1260,2,0.0971497741414172,0.8358506129941177
wt,9,1260,3,0.6950506408421643,0.02567198386702594
wt,9,1265,2,0.10551692483033624,0.8218644440789173
wt,9,1265,3,0.6971516294372259,0.025042598283057035
wt,9,1270,2,0.11699514934594073,0.8027393925056076
wt,9,1270,3,0.7006247000807069,0.024025537879584637
wt,9,1275,2,0.1255741274191576,0.7884955699361316
wt,9,1275,3,0.7014844985420772,0.023778208580556324
wt,9,1280,2,0.1397838551184207,0.7650071544592906
wt,9,1280,3,0.7025172173410296,0.023483457661024533
wt,9,1285,2,0.1459028126703866,0.7549356436395736
wt,9,1285,3,0.7041678899817071,0.02301756864378247
wt,9,1290,2,0.14161642166252544,0.7619880177354066
wt,9,1290,3,0.7072799883862466,0.02215657759204698
wt,9,1295,2,0.138751675580336,0.7667087050208808
wt,9,1295,3,0.709370103085688,0.02159095076024718
wt,9,1300,2,0.14685425931150045,0.7533720521334993
wt,9,1300,3,0.7107617581034754,0.021219913717270316
wt,9,1305,2,0.15867179952970867,0.7340084667606852
wt,9,1305,3,0.713057470451091,0.02061749573254469
wt,9,1310,2,0.1642237793276868,0.7249492685879382
wt,9,1310,3,0.7153229594967891,0.02003469251280131
wt,9,1315,2,0.17061580659423783,0.7145509059404964
wt,9,1315,3,0.716247853191094,0.01980007062705341
wt,9,1320,2,0.17809206460325597,0.7024332256907186
wt,9,1320,3,0.716999814203789,0.01961072330456232
wt,9,1325,2,0.1834312713396585,0.693809740686417
wt,9,1325,3,0.7171854416626963,0.01956417495674613
wt,9,1330,2,0.19550888413040662,0.6744006177878723
wt,9,1330,3,0.7200877435836507,0.01884629496922132
wt,9,1335,2,0.2042965759728712,0.6603675464041376
wt,9,1335,3,0.7213760620714439,0.01853356020774696
wt,9,1340,2,0.20491875886338434,0.6593769256249599
wt,9,1340,3,0.7226491121328973,0.01822808277109261
wt,9,1345,2,0.2143303616527272,0.6444409465854328
wt,9,1345,3,0.7258372278911492,0.017478422594142333
wt,9,1350,2,0.22096151861685467,0.6339739440198655
wt,9,1350,3,0.725920501502978,0.01745913340527301
wt,9,1355,2,0.22757387153568276,0.6235846768502098
wt,9,1355,3,0.7295609438980681,0.01663024376257855
wt,9,1360,2,0.23609379492267635,0.6102711974169557
wt,9,1360,3,0.7315189783998712,0.01619593399477675
wt,9,1365,2,0.24156840116730421,0.6017609962598829
wt,9,1365,3,0.7317854230822151,0.016137450771575128
wt,9,1370,2,0.24114264129824592,0.6024215608533383
wt,9,1370,3,0.7337066115597407,0.01572010264482449
wt,9,1375,2,0.25292071654193404,0.5842288688394194
wt,9,1375,3,0.7352182628768098,0.015397049283206331
wt,9,1380,2,0.2670428176911743,0.5626440988819774
wt,9,1380,3,0.7358839179818504,0.015256271128497007
wt,9,1385,2,0.2713774463496656,0.5560707177899669
wt,9,1385,3,0.7379390992463766,0.014827287625949079
wt,9,1390,2,0.27292106261424376,0.5537358694777992
wt,9,1390,3,0.7398036616257089,0.014445436616401129
wt,9,1395,2,0.2747301148744333,0.5510035834775546
wt,9,1395,3,0.7428587515077029,0.013834695659714489
wt,9,1400,2,0.28479743767971877,0.5358796573530431
wt,9,1400,3,0.7432260878739264,0.013762498470943602
wt,9,1405,2,0.293907787129211,0.5223147064737588
wt,9,1405,3,0.7429638896657809,0.013814004579275691
wt,9,1410,2,0.29670220449747914,0.5181775727673148
wt,9,1410,3,0.7429603955506882,0.01381469186988143
wt,9,1415,2,0.2970255071033196,0.5176996488455902
wt,9,1415,3,0.7442148374711315,0.013569476073411453
wt,9,1420,2,0.2968049945868714,0.5180256063696981
wt,9,1420,3,0.7451419248455269,0.01339021810545637
wt,9,1425,2,0.3064883253090166,0.5037786837595724
wt,9,1425,3,0.7470269116044655,0.013030863153899189
wt,9,1430,2,0.3089169001320986,0.5002272595327635
wt,9,1430,3,0.74839031967805425,0.012775187057058511
wt,9,1435,2,0.31629369782773004,0.48949418095796765
wt,9,1435,3,0.7502280349468502,0.01243615187974735
wt,9,1440,2,0.32057142700925007,0.48330816135304877
wt,9,1440,3,0.7517017239526483,0.012168869541010381
wt,9,1445,2,0.3210648166036673,0.48259648507338093
wt,9,1445,3,0.7525933551108496,0.012009125061629499
wt,9,1450,2,0.33140949714619616,0.4677626794501711
wt,9,1450,3,0.753697675014353,0.011813321214456685
wt,9,1455,2,0.3401555510175515,0.45535398757213785
wt,9,1455,3,0.7536774863655272,0.011816880566337078
wt,9,1460,2,0.34575497605055155,0.44747491052515936
wt,9,1460,3,0.7539734830483821,0.011764770286706375
wt,9,1465,2,0.34847782014547696,0.4436622111716752
wt,9,1465,3,0.7543860977973955,0.011692398706314016
wt,9,1470,2,0.35245967637189995,0.43810879179273876
wt,9,1470,3,0.7555016938742147,0.011498291044970712
wt,9,1475,2,0.3528521774670258,0.43756281586659856
wt,9,1475,3,0.7560657096518821,0.01140102155571578
wt,9,1480,2,0.35848921457767136,0.42975029485743493
wt,9,1480,3,0.7557888399607705,0.011448697673852815
wt,9,1485,2,0.36442420470095976,0.421583375629112
wt,9,1485,3,0.7572564943909893,0.0111975604238083
wt,9,1490,2,0.37411375268834357,0.4083811593133259
wt,9,1490,3,0.7578260121905,0.01110115846092905
wt,9,1495,2,0.378866709801299,0.4019655759651942
wt,9,1495,3,0.7591997236466034,0.010871033171722803
wt,9,1500,2,0.3861893954171487,0.39216044960463065
wt,9,1500,3,0.758855934433291,0.010928307399741821
wt,9,1505,2,0.3822540448059608,0.39741791604512977
wt,9,1505,3,0.7594203134695696,0.010834394918735994
wt,9,1510,2,0.3847709553979033,0.3940522009254381
wt,9,1510,3,0.7598246408900988,0.010767464812762164
wt,9,1515,2,0.3922593334180591,0.38410643676500733
wt,9,1515,3,0.7601472837738983,0.010714265280658853
wt,9,1520,2,0.3972257029493954,0.3775670367602
wt,9,1520,3,0.7607425345806857,0.010616601845915655
wt,9,1525,2,0.4050291028002935,0.3673846958216184
wt,9,1525,3,0.762091628751033,0.010397575124343738
wt,9,1530,2,0.407251630600412,0.36450554429419607
wt,9,1530,3,0.7618038158023571,0.010444032488672088
wt,9,1535,2,0.41075118570836844,0.35999106293728933
wt,9,1535,3,0.7621976532103306,0.010380497886625196
wt,9,1540,2,0.41698590110252093,0.35200616146899816
wt,9,1540,3,0.7634771532338586,0.010175963815619622
wt,9,1545,2,0.4238278664164742,0.3433299270013767
wt,9,1545,3,0.7647593067853499,0.009973868485943546
wt,9,1550,2,0.4289427681325228,0.33690348671056863
wt,9,1550,3,0.7654345218241451,0.009868584442565
wt,9,1555,2,0.42999729272002035,0.3355849695577795
wt,9,1555,3,0.7669200341166202,0.009639713822662887
wt,9,1560,2,0.4362385812367823,0.3278263745378841
wt,9,1560,3,0.7672908802498408,0.009583167114344045
wt,9,1565,2,0.4426134695649274,0.3199821000962663
wt,9,1565,3,0.766950728414652,0.009635024643608273
wt,9,1570,2,0.45225204977938904,0.30827814920171365
wt,9,1570,3,0.7673009116632368,0.009581640778423843
wt,9,1575,2,0.4534150997440212,0.30687872261065413
wt,9,1575,3,0.7683803685452842,0.00941839469984972
wt,9,1580,2,0.45485208451116277,0.30515353262089073
wt,9,1580,3,0.7683900690044755,0.009416936658640913
wt,9,1585,2,0.46113781181684377,0.29765732808287526
wt,9,1585,3,0.7692722727417296,0.009285000172956316
wt,9,1590,2,0.47033705417729454,0.286835190193505
wt,9,1590,3,0.770030399327437,0.00917266629726923
wt,9,1595,2,0.47612876951331085,0.28011333021042883
wt,9,1595,3,0.7710307121315473,0.009025919018902578
wt,9,1600,2,0.4740764016520476,0.2824871559678599
wt,9,1600,3,0.7712551060764892,0.00899322914881296
wt,9,1605,2,0.48500751895512656,0.2699477485310343
wt,9,1605,3,0.7726023155862586,0.008798721726964484
wt,9,1610,2,0.4904775022992893,0.26376961163633195
wt,9,1610,3,0.7732576560520312,0.008705187677694057
wt,9,1615,2,0.4878644690930126,0.2667128377892333
wt,9,1615,3,0.7739275157535223,0.008610309563830623
wt,9,1620,2,0.49181747963035966,0.26226607158109705
wt,9,1620,3,0.7746315732689608,0.008511377797848477
wt,9,1625,2,0.49547297008852614,0.2581843121319152
wt,9,1625,3,0.77478756033751,0.008489568242422954
wt,9,1630,2,0.4958837794235219,0.25772742612297567
wt,9,1630,3,0.7754602490619826,0.00839596762356905
wt,9,1635,2,0.4998480172988436,0.25333760547811274
wt,9,1635,3,0.776233683725441,0.008289253231823404
wt,9,1640,2,0.5057127741874518,0.24690683717464929
wt,9,1640,3,0.777281038921501,0.008146278466687524
wt,9,1645,2,0.5061629645344995,0.2464163496606264
wt,9,1645,3,0.777665147571316,0.008094283769305441
wt,9,1650,2,0.5043497874399638,0.24839457128067507
wt,9,1650,3,0.7785487104444468,0.007975572630901002
wt,9,1655,2,0.512233453083044,0.23984659163352345
wt,9,1655,3,0.7799485093003278,0.0077900329733361535
wt,9,1660,2,0.5178756592983376,0.23381435957867389
wt,9,1660,3,0.7799941491857795,0.007784035484382662
wt,9,1665,2,0.5253856748244706,0.22589671631382216
wt,9,1665,3,0.7805132663473879,0.007716048746447737
wt,9,1670,2,0.5292525548008289,0.22186995769336795
wt,9,1670,3,0.7816118202293678,0.00757356382449718
wt,9,1675,2,0.5312725831439654,0.21977999845378293
wt,9,1675,3,0.7819246473646551,0.007533332886168762
wt,9,1680,2,0.535361672572902,0.21557800401630386
wt,9,1680,3,0.7820984977429073,0.007511040548038215
wt,9,1685,2,0.5395094862839982,0.2113550043576098
wt,9,1685,3,0.7822375885964925,0.0074932390153155445
wt,9,1690,2,0.5421782160391613,0.2086589311297244
wt,9,1690,3,0.7822745164925259,0.007488517828357989
wt,9,1695,2,0.5463588135048184,0.2044687364253304
wt,9,1695,3,0.7829049184039942,0.007408246470785602
wt,9,1700,2,0.5542307451384829,0.19668943211615136
wt,9,1700,3,0.7821393288386098,0.007505811679362213
wt,9,1705,2,0.556401142415047,0.19457012859398184
wt,9,1705,3,0.7822355186196825,0.0074935037217667535
wt,9,1710,2,0.5565096741033694,0.19446444285944245
wt,9,1710,3,0.7823914898927088,0.0074735768341020374
wt,9,1715,2,0.5622890867451888,0.18887672057645677
wt,9,1715,3,0.7833817218088538,0.007347939860687274
wt,9,1720,2,0.5674037161549742,0.18399769201231234
wt,9,1720,3,0.7831583149037427,0.00737615310537655
wt,9,1725,2,0.574338686905823,0.17748165044357442
wt,9,1725,3,0.7831555959034924,0.00737649695021879
wt,9,1730,2,0.5757068328337477,0.17620972996648995
wt,9,1730,3,0.7831074824619122,0.007382583256799831
wt,9,1735,2,0.5809116050471231,0.17141207752272197
wt,9,1735,3,0.7834381379373748,0.0073408273896079625
wt,9,1740,2,0.5818064744196865,0.1705937695686287
wt,9,1740,3,0.7839096202728536,0.0072815775650543245
wt,9,1745,2,0.5824712847928062,0.16998708705721713
wt,9,1745,3,0.7838939018092798,0.007283547376428653
wt,9,1750,2,0.5861185484519977,0.16667770024053508
wt,9,1750,3,0.7843973431192639,0.00722064446118695
wt,9,1755,2,0.590439070653841,0.16279906169487374
wt,9,1755,3,0.7843717272594499,0.007223835720340348
wt,9,1760,2,0.5918746522194608,0.1615203247501925
wt,9,1760,3,0.7848896751013775,0.007159503141417817
wt,9,1765,2,0.5964097388621974,0.1575136406902311
wt,9,1765,3,0.7850641171238292,0.0071379280621955464
wt,9,1770,2,0.6009059637476004,0.15359079188573244
wt,9,1770,3,0.78500620962722,0.007145084970603967
wt,9,1775,2,0.6012612273836584,0.15328293883429653
wt,9,1775,3,0.7852257275739629,0.007117981188213913
wt,9,1780,2,0.6069598028969658,0.14838710847892372
wt,9,1780,3,0.7850610427199134,0.007138307906325604
wt,9,1785,2,0.6128418039945975,0.14341736472417266
wt,9,1785,3,0.7852654616314009,0.007113083048889331
wt,9,1790,2,0.617510641659887,0.1395333613323701
wt,9,1790,3,0.7846887355111922,0.007184412731516214
wt,9,1795,2,0.6217573398389411,0.1360473601797518
wt,9,1795,3,0.7851973131843211,0.007121485384205046
wt,9,1800,2,0.6234571202345018,0.134664583485982
wt,9,1800,3,0.7849865384206434,0.007147517333829927
wt,10,435,2,0.9865964620554769,0.01340353794452309
wt,10,440,2,0.9839921492334606,0.01600785076653943
wt,10,445,2,0.9768842755215524,0.023115724478447557
wt,10,450,2,0.9748149306613146,0.025185069338685334
wt,10,455,2,0.9606834957711399,0.03931650422886013
wt,10,460,2,0.9974782979697132,0.0025217020302867885
wt,10,465,2,0.9790855845457755,0.02091441545422443
wt,10,470,2,0.9962533812599681,0.003746618740031924
wt,10,475,2,0.9488760388204929,0.051123961179507106
wt,10,480,2,0.9579034703602866,0.04209652963971345
